Title,User_id,Score
Twenty Thousand Leagues Under the Sea,A01038432MVI9JXYTTK5T,5.0
My Life,A10ATY8QTZ37ND,3.0
The High Graders,A10Q8NIFOVOHFV,3.0
"The Lion, the Witch and the Wardrobe",A10T0OW97SFBB,5.0
"The Lion, the Witch and the Wardrobe",A10EH95EUDO9W3,4.0
A JOURNEY TO THE CENTER OF THE EARTH,A01038432MVI9JXYTTK5T,5.0
Catholicism For Dummies (For Dummies (Religion & Spirituality)),A10AKE9TAADHVV,4.0
Commentaries on Living,A10HIGJ8OCFLIS,2.0
Fiddlers,A10Y3OZWENAQ6W,3.0
French Vocabulary Handbook (Language Handbooks) (French Edition),A1075MZNVRMSEO,4.0
A Tidewater Morning: Three Tales from Youth,A107C4RVRF0OP,4.0
A tale of two cities,A10KHC3SJ6EBSR,5.0
"The Count Of Monte Cristo, Abridged",A10HWJXUG67E7I,5.0
BELIEVE NOT 9,A107YFBJ119GZR,5.0
Two On A Tower,A10O4LYO967IZ,4.0
Interpreter of Maladies (Highbridge Distribution),A10LWBOIZCF2QT,5.0
Buscalo! (Look It Up!) : A Quick Reference Guide to Spanish Grammar and Usage,A1075MZNVRMSEO,5.0
Dickens' Fur Coat and Charlotte's Unanswered Letters: The Rows and Romances of England's Great Victorian Novelists,A106016KSI0YQ,4.0
Dickens' Fur Coat and Charlotte's Unanswered Letters: The Rows and Romances of England's Great Victorian Novelists,A10VOEBL5S337W,4.0
Lolita,A10C5CJK1YKGV0,3.0
Created to Be His Help Meet: Discover How God Can Make Your Marriage Glorious,A10AKE9TAADHVV,3.0
The Zimmerman Telegram,A10KKJMBY5L7TK,4.0
The Zimmerman Telegram,A10XZH78SDOI5M,5.0
The Children of Noisy Village,A10ASLX7DTTB6Z,5.0
The Story of Lucy Gault,A108AVF62U97NY,3.0
"The Secret of the Old Clock (Nancy Drew, Book 1)",A100YDQ9DIP06P,3.0
The River King,A105E427BB6J65,3.0
Hadrian the Seventh (The New Phoenix library),A106016KSI0YQ,4.0
Lonely on the mountain (Book 16),A10Q8NIFOVOHFV,5.0
The Maltese falcon,A10XZH78SDOI5M,4.0
With Christ in the School of Prayer,A10HWJXUG67E7I,5.0
Mere Christianity,A106RLZK9HQIFS,5.0
Mere Christianity,A10ASLX7DTTB6Z,5.0
With Open Arms (Arabesque),A10BI5QB5HJTR4,5.0
The castle of Llyr,A10T0OW97SFBB,4.0
After the Holocaust,A10VOEBL5S337W,4.0
"Cry, the Beloved Country (Alan Paton Reads)",A10Y3OZWENAQ6W,5.0
Lord of Light,A10KKJMBY5L7TK,5.0
The Heir (Reid Family Series),A106E1N0ZQ4D9W,4.0
All He Ever Wanted : A Novel,A10IKHRUSMKP46,5.0
"The Scarlet Letter (Lake Illustrated Classics, Collection 2)",A107I3EOYE62A,4.0
"The Scarlet Letter (Lake Illustrated Classics, Collection 2)",A100V1W0C8BWOL,4.0
"The Last Night of the Yankee Dynasty: The Game, the Team, and the Cost of Greatness",A10ATY8QTZ37ND,5.0
"Rabbit, Run",A107C4RVRF0OP,3.0
PHINEAS FINN: THE IRISH MEMBER,A10Q8NIFOVOHFV,4.0
The Heir (Reid Family Series),A106E1N0ZQ4D9W,4.0
Law 101: Everything You Need to Know About the American Legal System,A10LWBOIZCF2QT,5.0
Law 101: Everything You Need to Know About the American Legal System,A10LWBOIZCF2QT,5.0
Autobiography of G. K. Chesterton (Chesterton's Biographies),A10T0OW97SFBB,5.0
Rocks And Minerals,A10AKE9TAADHVV,5.0
Fifth Business,A101DG7P9E26PW,4.0
"Whitney, My Love",A107YFBJ119GZR,5.0
"Whitney, My Love",A106E1N0ZQ4D9W,5.0
Peyton Place,A10JQQVC4L91RD,5.0
The Riverman - Ted Bundy And I Hunt for The Green River Killer,A105E427BB6J65,2.0
Think and Grow Rich: The 21st-Century Edition: Revised and Updated,A10LWBOIZCF2QT,5.0
"Fugitives and Refugees: A Walk in Portland, Oregon (Crown Journeys)",A106016KSI0YQ,4.0
Just So Stories for Little Children,A100YDQ9DIP06P,4.0
Just So Stories for Little Children,A10T0OW97SFBB,4.0
Captain from Castile,A10T0OW97SFBB,5.0
Now We Are Six,A10ETB3064YV0F,4.0
The Oxford Spanish Business Dictionary,A1075MZNVRMSEO,5.0
A Concise History of India (Cambridge Concise Histories),A106016KSI0YQ,2.0
The Guns of August,A10KKJMBY5L7TK,5.0
The Guns of August,A10BZSGALQPS0V,5.0
The Guns of August,A10LWBOIZCF2QT,5.0
Temptation (Arabesque),A10BI5QB5HJTR4,3.0
The Day Of The Triffids,A106016KSI0YQ,4.0
Emma (CH) (Jane Austen Collection),A105W5ZZOON3PD,5.0
A CONFEDERATE GENERAL FROM BIG SUR,A10HIGJ8OCFLIS,5.0
The Girl in the Red Coat: A Memoir,A10VOEBL5S337W,2.0
A Room of One's Own,A10J8HE0W0OPV9,5.0
When Jeff Comes Home,A10VOEBL5S337W,5.0
Jamaica Inn,A106016KSI0YQ,4.0
Middlemarch,A10DXHFHPYK3BZ,5.0
Middlemarch,A107BRWBRASM9L,5.0
A Charlie Brown Christmas,A10EH95EUDO9W3,3.0
One Big Happy: Should I Spit on Him?,A10EH95EUDO9W3,3.0
Destiny's Song (Arabesque),A10BI5QB5HJTR4,4.0
Alice's Adventures in Wonderland and Through the Looking Glass,A10T0OW97SFBB,5.0
Alice's Adventures in Wonderland and Through the Looking Glass,A10AZVYK32ZJSE,5.0
Drabble: Son of Drabble,A10EH95EUDO9W3,5.0
Mere Christianity,A10ASLX7DTTB6Z,5.0
Mere Christianity,A106RLZK9HQIFS,5.0
A Touch Away (Arabesque),A10BI5QB5HJTR4,5.0
Dying to Please,A106E1N0ZQ4D9W,5.0
Ruthless Trust: The Ragamuffin's Path to God,A10KHC3SJ6EBSR,5.0
Daughter of Fu Manchu,A10Q8NIFOVOHFV,2.0
Double Star (Signet 451-T5566),A10HUD3X4V3OM4,3.0
"Rabbit, run.",A107C4RVRF0OP,3.0
Love Last Forever (Love Spectrum Romance),A10BI5QB5HJTR4,4.0
A Cry in the Night,A106E1N0ZQ4D9W,5.0
By the Hand of Mormon: The American Scripture that Launched a New World Religion,A10F2RGD2D36ZI,3.0
"Cry, the Beloved Country",A10Y3OZWENAQ6W,5.0
THE DAY OF THE TRIFFIDS,A106016KSI0YQ,4.0
Eustace & Hilda a Trilogy,A106016KSI0YQ,3.0
The Pimp's Rap,A103W7ZPKGOCC9,5.0
Cathedral,A10X0JN8KTK89H,5.0
How to Stop Worrying and Start Living,A10KKJMBY5L7TK,5.0
Purple Cow: Transform Your Business by Being Remarkable,A10872FHIJAKKD,5.0
The Stranger Beside Me,A10VOEBL5S337W,5.0
Stones from the River,A10TG7PJTDO4F4,4.0
Stones from the River,A10Y3OZWENAQ6W,5.0
Mary Barton: A Tale of Manchester Life,A10HWJXUG67E7I,5.0
The Guns of August,A10KKJMBY5L7TK,5.0
The Guns of August,A10BZSGALQPS0V,5.0
The Guns of August,A10LWBOIZCF2QT,5.0
Wittgenstein's Poker: The Story of a Ten-Minute Argument Between Two Great Philosophers,A106016KSI0YQ,4.0
The Lottery rose,A10VOEBL5S337W,5.0
Mary Barton: A Tale of Manchester Life,A10HWJXUG67E7I,5.0
A room of one's own,A10J8HE0W0OPV9,5.0
The Battle for God,A10HWJXUG67E7I,1.0
The Mabinogion,A100YHBWL4TR4D,5.0
Final Target,A10Y3OZWENAQ6W,2.0
Final Target,A106E1N0ZQ4D9W,1.0
Cry The Beloved Country (School Edition),A10Y3OZWENAQ6W,5.0
"The first and last freedom,",A10HIGJ8OCFLIS,3.0
Shelby Foote: A Writer's Life,A10F2RGD2D36ZI,4.0
East Of Eden,A10JQQVC4L91RD,5.0
The First Time I Met Frank O'Hara: Reading Gay American Writers,A10TR7FH7DXFA2,4.0
Todo Lo Que Usted Quiso Saber Sobre el Sexo & Nunca se Atrevi a Preguntar,A1075MZNVRMSEO,4.0
Alfred Hitchcock Presents 12 Stories for Late At Night,A10XQVBKGTA0XZ,4.0
Christian Mystics: Their Lives and Legacies Throughout the Ages,A10HWJXUG67E7I,5.0
WESTERN SOCIETY AND THE CHURCH IN THE MIDDLE AGES,A10AKE9TAADHVV,4.0
Gone with the Wind,A10JQQVC4L91RD,5.0
Gone with the Wind,A10TG7PJTDO4F4,5.0
Gone with the Wind,A10Q8NIFOVOHFV,5.0
"Either/or;: A fragment of life,",A10T0OW97SFBB,4.0
How Much Land Does a Man Need?,A10Q8NIFOVOHFV,4.0
The Importance of Being Earnest and Other Plays (Turtleback School & Library Binding Edition) (Penguin Classics),A10A1S5NAQBT21,5.0
Cinnamon Gardens.,A10ATBAKR7OIEE,5.0
A Shilling for Candles,A10K3DLOEVMKW3,3.0
The Complete Gospels: Annotated Scholar's Version,A103U0Q3IKSXHE,5.0
1876,A106016KSI0YQ,4.0
April Morning,A105FAAQ06FTWA,5.0
HIGH LONESOME,A10Q8NIFOVOHFV,5.0
Wuthering Heights,A10WE4JQOHF6H2,5.0
Wuthering Heights,A103NNVQJUJTPM,5.0
Wuthering Heights,A01254073JW8SSTKH6AIB,5.0
Wuthering Heights,A10FDF6GPCDDDH,3.0
Wuthering Heights,A00891092QIVH4W1YP46A,2.0
Wuthering Heights,A10T0OW97SFBB,4.0
Wuthering Heights,A10QNEZ45E45EH,5.0
Wuthering Heights,A1072Q1O6YB3NY,3.0
Wuthering Heights,A071300825Y5MYNM1L3LX,3.0
Wuthering Heights,A10ETB3064YV0F,3.0
Of Mice and Men,A106HD4S643MHK,5.0
The Majors,A10PEXB6XAQ5XF,5.0
With Christ in the School of Prayer,A10HWJXUG67E7I,5.0
Hesselbein on Leadership,A103U0Q3IKSXHE,4.0
The Importance of Being Earnest,A10A1S5NAQBT21,5.0
The Cosmic Serpent,A10G0UV69NCHXB,3.0
Hour of the Cat,A10Y3OZWENAQ6W,4.0
Phineas Finn: The Irish Member (The Parliamentary Novels),A10Q8NIFOVOHFV,4.0
The Confessions of Saint Augustine (Image Books),A10T0OW97SFBB,5.0
Moon Tiger,A106016KSI0YQ,4.0
Animal Farm 50TH Anniversary Edition,A10T0OW97SFBB,4.0
"Julian, Secret Agent",A100YDQ9DIP06P,5.0
The Moon Is a Harsh Mistress,A10HUD3X4V3OM4,5.0
"The road to serfdom,",A10BZSGALQPS0V,4.0
Larousse Concise Spanish-English English-Spanish Dictionary,A1075MZNVRMSEO,5.0
Barchester Towers (Turtleback School & Library Binding Edition),A106016KSI0YQ,5.0
Tabitha's Tangle,A108XP24UESKSV,3.0
Picture This,A10K3DLOEVMKW3,5.0
"The Unknown Night: The Genius and Madness of R.A. Blakelock, an American Painter",A10HWJXUG67E7I,5.0
"An inquiry into the nature and causes of the wealth of nations, (Bohn's standard library)",A10TRXQBELWYMF,5.0
War and Peace,A10URBQ3W2KW65,5.0
Walden and Civil Disobedience (Riverside editions),A10URBQ3W2KW65,3.0
Plainsong,A103U0Q3IKSXHE,1.0
The Grey King,A10T0OW97SFBB,5.0
The wolves of Willoughby Chase (Puffin books),A10ETB3064YV0F,4.0
On Overgrown Paths,A10HIGJ8OCFLIS,5.0
Marlene Dietrich's ABC,A106016KSI0YQ,4.0
Grendel,A10JF6T7DY6Z8Z,5.0
Emma (Riverside Editions),A105W5ZZOON3PD,5.0
"Ammunition Small Arms, Grenades and Projected Munitions",A10BJ3PKPC4O24,4.0
Romola ( Works of George Eliot Standard Edition ),A10JF6T7DY6Z8Z,5.0
Charming the Prince,A107YFBJ119GZR,5.0
"An inquiry into the nature and causes of the wealth of nations,",A10TRXQBELWYMF,5.0
The Botany of Desire A Plant's-eye View of the World,A100NGGXRQF0AQ,3.0
The Botany of Desire A Plant's-eye View of the World,A10BZSGALQPS0V,4.0
Guide to Spanish Suffixes (Language - Spanish),A1075MZNVRMSEO,5.0
Hindoo holiday: An Indian journal (Penguin travel library),A106016KSI0YQ,3.0
"From Russia, With Love",A10Q8NIFOVOHFV,5.0
"From Russia, With Love",A106016KSI0YQ,4.0
"An inquiry into the nature and causes of the wealth of nations,",A10TRXQBELWYMF,5.0
The Zimmerman Telegram,A10KKJMBY5L7TK,4.0
The Zimmerman Telegram,A10XZH78SDOI5M,5.0
The Quick and Easy Way to Effective Speaking,A10KKJMBY5L7TK,4.0
Who Moved My Cheese? An-Amazing Way to Deal with Change in Your Work and in Your Life,A10R81SKUK3TG6,5.0
An inquiry into the nature and causes of the wealth of nations,A10TRXQBELWYMF,5.0
An inquiry into the nature and causes of the wealth of nations,A10TRXQBELWYMF,5.0
An inquiry into the nature and causes of the wealth of nations,A10TRXQBELWYMF,5.0
"Prince Caspian (Chronicles of Narnia, 2)",A10T0OW97SFBB,5.0
Blood of the Fold (Sword of Truth Series),A10KKJMBY5L7TK,5.0
Little House on the Prairie,A10EH95EUDO9W3,5.0
Adam and Eve and Pinch Me,A106016KSI0YQ,4.0
The Plague,A10T0OW97SFBB,5.0
Washington Goes To War - The Extraordinary Story Of The Transformation Of A City And A Nation,A101446I5AWY0Z,2.0
Blue at the Mizzen,A10L8XPLYAK7SQ,4.0
Bad Boy,A106E1N0ZQ4D9W,4.0
The Killer Angels (Turtleback School & Library Binding Edition),A10KKJMBY5L7TK,4.0
The Persian Puzzle: The Conflict Between Iran and America,A10R81SKUK3TG6,4.0
"Rabbit, Run",A107C4RVRF0OP,3.0
Little Women (Junior Classics),A1042BIXF6ZMAC,5.0
Little Women (Junior Classics),A10TKG3JDUBVCR,5.0
Little Women (Junior Classics),A10LIUHN9UTH7O,5.0
"Cuentos ticos;: Short stories of Costa Rica,",A10VOEBL5S337W,4.0
Men of iron,A10T0OW97SFBB,5.0
The lottery rose: A novel,A10VOEBL5S337W,5.0
The Rebel of Rhada,A101446I5AWY0Z,2.0
Stone Of Tears (Turtleback School & Library Binding Edition) (Sword of Truth),A10KKJMBY5L7TK,5.0
By searching,A10F2RGD2D36ZI,5.0
Drusilla's Downfall,A108XP24UESKSV,4.0
The Infernal World of Branwell Bronte,A106016KSI0YQ,4.0
In a Summer Season (Isis Series),A106016KSI0YQ,4.0
Lottery,A10URBQ3W2KW65,4.0
Just-So Stories (Signet classics),A10T0OW97SFBB,4.0
Just-So Stories (Signet classics),A100YDQ9DIP06P,4.0
Mine Are Spectacular! : A Novel,A10J604M0KKBAS,3.0
The Craft and Art of Clay,A10UHOIJ4R52CG,4.0
Lord of the Flies,A10T0OW97SFBB,5.0
Lord of the Flies,A10URBQ3W2KW65,4.0
Lord of the Flies,A105FAAQ06FTWA,1.0
The talented Mr. Ripley,A106016KSI0YQ,5.0
Empire of Debt: The Rise of an Epic Financial Crisis (Agora Series),A10ARPP5YIQNKY,2.0
Housekeeping,A10ASLX7DTTB6Z,5.0
This Time for Keeps,A107YFBJ119GZR,2.0
Anne Frank: The Diary of a Young Girl,A10X0JN8KTK89H,5.0
May God Have Mercy: a True Story of Crime and Punishment,A105E427BB6J65,5.0
Love's Tender Fury,A10JQQVC4L91RD,4.0
Brothers K,A10LWBOIZCF2QT,5.0
Kidnapped,A100YDQ9DIP06P,5.0
The Count of Monte Cristo,A10HWJXUG67E7I,5.0
Phineas Redux;: A novel,A10Q8NIFOVOHFV,4.0
Catch-Twenty-Two,A10XZH78SDOI5M,5.0
Villa Incognito,A10W40DOIE1EOP,4.0
The World of Pooh: The Complete Winnie-the-Pooh and the House At Pooh Corner,A10URBQ3W2KW65,5.0
Wuthering Heights (Signet classics),A10T0OW97SFBB,4.0
Wuthering Heights (Signet classics),A10QNEZ45E45EH,5.0
Wuthering Heights (Signet classics),A1072Q1O6YB3NY,3.0
Wuthering Heights (Signet classics),A10ETB3064YV0F,3.0
Wuthering Heights (Signet classics),A071300825Y5MYNM1L3LX,3.0
Wuthering Heights (Signet classics),A10WE4JQOHF6H2,5.0
Wuthering Heights (Signet classics),A103NNVQJUJTPM,5.0
Wuthering Heights (Signet classics),A01254073JW8SSTKH6AIB,5.0
Wuthering Heights (Signet classics),A00891092QIVH4W1YP46A,2.0
Wuthering Heights (Signet classics),A10FDF6GPCDDDH,3.0
Quick And Easy Way To Effective Speaking,A10KKJMBY5L7TK,4.0
Shutter Island,A10K3DLOEVMKW3,5.0
Shutter Island,A10Y3OZWENAQ6W,4.0
En el nombre de Salome (Spanish Edition),A1075MZNVRMSEO,3.0
Seventy Times Seven,A10ATBAKR7OIEE,5.0
Affinity,A106016KSI0YQ,5.0
A Proper Mistress,A108XP24UESKSV,5.0
Darkest Fear : A Myron Bolitar Novel,A10PEXB6XAQ5XF,4.0
World of Odysseus,A106016KSI0YQ,5.0
People of the Wolf [Audiobook],A103U0Q3IKSXHE,3.0
40 Watts from Nowhere: A Journey into Pirate Radio,A10W40DOIE1EOP,4.0
Spook: Science Tackles the Afterlife,A100NGGXRQF0AQ,2.0
Making Work Work (Making Life Work Series),A103U0Q3IKSXHE,4.0
A life of Jesus,A10KHC3SJ6EBSR,5.0
The Boys and the Bees,A10ATBAKR7OIEE,5.0
By Searching,A10F2RGD2D36ZI,5.0
Silver On The Tree (Aladdin/Atheneum 1st Edition 1977),A10T0OW97SFBB,5.0
Broken Estate,A10TR7FH7DXFA2,5.0
"Practical Algebra: A Self-Teaching Guide, Second Edition",A10UHOIJ4R52CG,5.0
Adventures of Huckleberry Finn,A10R1WAP6HFFEP,3.0
Rachel's Tears: The Spiritual Journey of Columbine Martyr Rachel Scott,A10PEXB6XAQ5XF,5.0
Rachel's Tears: The Spiritual Journey of Columbine Martyr Rachel Scott,A10KHC3SJ6EBSR,5.0
"How the West was won,: A novel",A10PEXB6XAQ5XF,5.0
Jonathan Livingston Seagull: A Story,A10R81SKUK3TG6,5.0
Woe to Live on,A10HUD3X4V3OM4,4.0
The Devil's Dictionary,A10VOEBL5S337W,5.0
Anne Frank the Diary of a Young Girl,A10X0JN8KTK89H,5.0
The great divorce,A10T0OW97SFBB,5.0
The great divorce,A10ETB3064YV0F,5.0
The great divorce,A10KHC3SJ6EBSR,5.0
The Congress of Vienna: A Study in Allied Unity 1812-1822,A101446I5AWY0Z,4.0
Pride and Prejudice,A10T5WUTEEGLQF,5.0
Pride and Prejudice,A104N6N2GO0WRG,5.0
Pride and Prejudice,A10T0OW97SFBB,4.0
The Hobbit,A10872FHIJAKKD,5.0
The Hobbit,A10X0JN8KTK89H,4.0
The Hobbit,A10EH95EUDO9W3,3.0
The Greatest Generation Speaks: Letters and Reflections,A106E1N0ZQ4D9W,5.0
Jerusalem Vigil (Premier Series),A10KHC3SJ6EBSR,5.0
Doobie Doo.,A10RQR8BVO77HS,5.0
Thunder in Jerusalem,A10HWJXUG67E7I,5.0
Thunder in Jerusalem,A10KHC3SJ6EBSR,5.0
TO END ALL WARS,A10HWJXUG67E7I,5.0
Rising '44: The Battle for Warsaw,A10EW5N83RTO27,3.0
Jerusalem's Heart (Center Point Platinum Fiction (Large Print)),A10KHC3SJ6EBSR,5.0
Nelson's Trafalgar: the Battle That Changed the World,A101446I5AWY0Z,4.0
Masterpieces of the J. Paul Getty Museum: Photographs: Japanese Language Edition,A10UHOIJ4R52CG,5.0
Honest Illusions,A107YFBJ119GZR,5.0
Speaker for the Dead,A10KKJMBY5L7TK,2.0
Leonard Bernstein,A10Y3OZWENAQ6W,4.0
Space Cadet,A10HUD3X4V3OM4,3.0
Paradise Postponed,A106016KSI0YQ,5.0
The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,A106RLZK9HQIFS,5.0
"Nausicaa of the Valley of the Wind, Vol. 1",A10BZSGALQPS0V,5.0
"Butterfield 8,: A novel (Modern library paperbacks, P32)",A106016KSI0YQ,4.0
The Call of the Wild (Library of America),A107I3EOYE62A,4.0
The Call of the Wild (Library of America),A10A1S5NAQBT21,5.0
At The Back Of The North Wind (George Macdonald Stories for Little Folks),A10T0OW97SFBB,4.0
ICE AND RAPTURE,A106E1N0ZQ4D9W,4.0
House of Mirth,A10DXHFHPYK3BZ,5.0
The Counterfeiters with Journal of The Counterfeiters,A107C4RVRF0OP,3.0
THE FRIENDS OF EDDIE COYLE,A10K3DLOEVMKW3,5.0
A Canticle for Leibowitz,A10W40DOIE1EOP,5.0
Where Angels Fear To Tread,A10TR7FH7DXFA2,5.0
Naked Babies,A10EH95EUDO9W3,3.0
Doctor No,A10Q8NIFOVOHFV,5.0
DR JEKYL AND MR HYDE (MEDALLION EDITION),A106RLZK9HQIFS,5.0
Life of Samuel Johnson,A10Q8NIFOVOHFV,4.0
Emma (Signet classics),A105W5ZZOON3PD,5.0
How to Marry a Marquis (Avon Romantic Treasure),A106E1N0ZQ4D9W,4.0
Rubicon: The Last Years of the Roman Republic,A10F2RGD2D36ZI,4.0
Spirit of '69: A Skinhead Bible,A10W40DOIE1EOP,4.0
"The Duke and I (Bridgerton Series, Book 1)",A107YFBJ119GZR,5.0
"The Duke and I (Bridgerton Series, Book 1)",A106E1N0ZQ4D9W,5.0
Tis: A Memoir,A10W0GPVSGN8PL,5.0
THE COMPLETE COLORED PENCIL BOOK,A10UHOIJ4R52CG,5.0
Organic Chemistry,A10X0JN8KTK89H,4.0
Death in the Family,A107C4RVRF0OP,4.0
The Picture of Dorian Gray,A1065304SY1HF8,5.0
The Picture of Dorian Gray,A10O025EN0CBLQ,4.0
The Picture of Dorian Gray,A106C5BHWK9SKP,5.0
The Picture of Dorian Gray,A10A1S5NAQBT21,5.0
The Picture of Dorian Gray,A106QCX4I544YJ,1.0
The Picture of Dorian Gray,A10OI9O3JS0BVY,5.0
The Picture of Dorian Gray,A104BTD1MMNQVF,5.0
Discipline That Lasts a Lifetime: The Best Gift You Can Give Your Kids,A10AKE9TAADHVV,3.0
With Christ in the school of prayer,A10HWJXUG67E7I,5.0
Got Game: How the Gamer Generation Is Reshaping Business Forever,A10G0UV69NCHXB,1.0
The Wife : A Novel,A10J604M0KKBAS,5.0
Where Angels Fear To Tread,A10TR7FH7DXFA2,5.0
The Awakening,A100V1W0C8BWOL,5.0
El amor es una droga dura (Biblioteca breve) (Spanish Edition),A1075MZNVRMSEO,4.0
Hornblower Saga #4: Hornblower and the Atropos,A109B7907A98ER,2.0
Gang of One: Memoirs of a Red Guard (American Lives),A10F2RGD2D36ZI,5.0
A Distant Mirror the Calamitous 14th Century,A10BZSGALQPS0V,4.0
"Little women, or, Meg, Jo, Beth, and Amy",A1042BIXF6ZMAC,5.0
"Little women, or, Meg, Jo, Beth, and Amy",A10TKG3JDUBVCR,5.0
"Little women, or, Meg, Jo, Beth, and Amy",A10LIUHN9UTH7O,5.0
Waterworks,A10K3DLOEVMKW3,4.0
AMBASSADOR MORGENTHAUS STORY,A10HWJXUG67E7I,5.0
Mary Barton: A tale of Manchester life (Penguin classics),A10HWJXUG67E7I,5.0
VOODOO RIVER.,A10Y3OZWENAQ6W,4.0
The Sex Chronicles: Shattering the Myth,A103W7ZPKGOCC9,5.0
The Prometheus Project: Trapped,A10IKHRUSMKP46,5.0
Killing Time : A Novel,A10JQQVC4L91RD,1.0
Lucky Jim,A106016KSI0YQ,4.0
Where Are the Children?,A106E1N0ZQ4D9W,4.0
"The Counterfeiters with Journal of ""The Counterfeiters""",A107C4RVRF0OP,3.0
Sense and Sensibility,A10O4LYO967IZ,3.0
Grow your own peppers (Extension circular / Oregon State University Extension Service),A10K3DLOEVMKW3,5.0
Bookends: A Novel,A10J604M0KKBAS,5.0
"The Secret of the Old Clock (Nancy Drew, Book 1)",A100YDQ9DIP06P,3.0
Bridget Jones's Diary,A106E1N0ZQ4D9W,4.0
The Law,A10BJ3PKPC4O24,5.0
Mind Set!,A10G0UV69NCHXB,4.0
Emma,A105W5ZZOON3PD,5.0
Rogue Male,A10W0GPVSGN8PL,5.0
One day in the life of Ivan Denisovich (Praeger paberbacks),A10URBQ3W2KW65,5.0
The Art of War (The Leather-Bound Library of Military History),A10BZSGALQPS0V,4.0
Public speaking,A10KKJMBY5L7TK,4.0
No One Home: Brazilian Selves Remade in Japan,A10LWBOIZCF2QT,5.0
The wind in the willows,A10T0OW97SFBB,4.0
The War of the Worlds,A106016KSI0YQ,5.0
The War of the Worlds,A10TR7FH7DXFA2,4.0
Left Behind - A Novel Of The Earth's Last Days,A10Q8NIFOVOHFV,4.0
The Know-It-All: One Man's Humble Quest To Become The Smartest Person In The World,A10LWBOIZCF2QT,5.0
The Hungry Tide: A Novel,A105E427BB6J65,4.0
The Importance of Being Earnest (dramatized),A10A1S5NAQBT21,5.0
Our Endangered Values:America's Moral Crisis,A10ARPP5YIQNKY,3.0
Why we can't wait,A103W7ZPKGOCC9,5.0
Love by the Glass : Tasting Notes from a Marriage,A10R81SKUK3TG6,4.0
A Journey to the Centre of the Earth,A01038432MVI9JXYTTK5T,5.0
Hornblower & the Atropos,A109B7907A98ER,2.0
Twin Towers: The Life of New York City's World Trade Center,A103W7ZPKGOCC9,5.0
The Eye,A107C4RVRF0OP,4.0
"The woodlanders,",A106016KSI0YQ,4.0
Hiroshima (A Borzoi book),A10TG7PJTDO4F4,3.0
Too Many Men: A Novel,A105E427BB6J65,5.0
"For Better, for Worse",A10J604M0KKBAS,4.0
"Down and out in Paris and London,",A10VOEBL5S337W,5.0
"Down and out in Paris and London,",A10K3DLOEVMKW3,4.0
Lonesome Dove,A10BZSGALQPS0V,5.0
Lonesome Dove,A10XQVBKGTA0XZ,5.0
The Great Gatsby,A10W0GPVSGN8PL,5.0
The Great Gatsby,A100YHBWL4TR4D,5.0
The Great Gatsby,A10J8HE0W0OPV9,4.0
The Great Gatsby,A10B4UOL0IB274,5.0
The Great Gatsby,A10B4UOL0IB274,5.0
The Great Gatsby,A10B4UOL0IB274,5.0
The Great Gatsby,A10B4UOL0IB274,5.0
Bomber Aircraft (Combat Development in World War II),A10BJ3PKPC4O24,5.0
The Present (Malory Family),A106E1N0ZQ4D9W,4.0
Firehorse,A10IKHRUSMKP46,5.0
Bare Necessity,A10J604M0KKBAS,4.0
They met at Gettysburg,A10Q8NIFOVOHFV,3.0
It's My F---ing Birthday,A10J604M0KKBAS,4.0
SURRENDER MY LOVE,A106E1N0ZQ4D9W,2.0
Fighter Aircraft (Combat Development in World War II),A10BJ3PKPC4O24,5.0
"Lie down in darkness,: A novel",A107C4RVRF0OP,4.0
"Lie down in darkness,: A novel",A108AVF62U97NY,2.0
Just so stories: For little children,A100YDQ9DIP06P,4.0
Just so stories: For little children,A10T0OW97SFBB,4.0
Spellbound,A10VOEBL5S337W,4.0
THE SAMURAIS GARDEN,A10Y3OZWENAQ6W,5.0
Greatest Secrets of the Coupon Mom,A10IKHRUSMKP46,5.0
"The history of Pendennis, his fortunes and misfortunes, his friends, and his greatest enemy, (The works of William Makepeace Thackeray)",A106016KSI0YQ,4.0
A CRIMINAL HISTORY OF MANKIND,A10VOEBL5S337W,4.0
Pooh and the Philosophers : In Which It Is Shown That All of Western Philosophy Is Merely a Preamble to Winnie-The-Pooh,A101446I5AWY0Z,2.0
The Beckoning Silence,A10K3DLOEVMKW3,4.0
Becoming a writer,A103U0Q3IKSXHE,3.0
Me Talk Pretty One Day (Turtleback School & Library Binding Edition),A10ATBAKR7OIEE,4.0
Me Talk Pretty One Day (Turtleback School & Library Binding Edition),A106016KSI0YQ,3.0
Me Talk Pretty One Day (Turtleback School & Library Binding Edition),A101DG7P9E26PW,5.0
Nancy Drew 30 postcards: The Secret of the Old Clock,A10IKHRUSMKP46,5.0
A History Of The Arab Peoples -,A10O98CWTJQTYQ,2.0
Human Action : A Treatise on Economics,A10BJ3PKPC4O24,5.0
Pride & Prejudice (Penguin Classics),A104N6N2GO0WRG,5.0
Pride & Prejudice (Penguin Classics),A10T5WUTEEGLQF,5.0
Pride & Prejudice (Penguin Classics),A10T0OW97SFBB,4.0
Forever Odd,A10M94ASQEBL56,3.0
Forever Odd,A10Y3OZWENAQ6W,2.0
SPIN,A10BZSGALQPS0V,4.0
